transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
3907,49,124,11/6/2027,0,Approved,Solex,Standard,medium,large,1061.56,733.58,40487
3908,7,2808,11/7/2027,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38216
3909,0,3239,11/8/2027,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
3910,37,2822,11/9/2027,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
3911,4,2015,11/10/2027,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
3912,37,1897,11/11/2027,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
3913,13,733,11/12/2027,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
3914,28,737,11/13/2027,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
3915,22,1207,11/14/2027,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
3916,95,2253,11/15/2027,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,42458
3917,87,611,11/16/2027,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,41434
3918,87,2269,11/17/2027,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667
3919,60,292,11/18/2027,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,38647
3920,84,832,11/19/2027,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
3921,1,2050,11/20/2027,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
3922,9,2433,11/21/2027,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,39031
3923,16,2837,11/22/2027,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
3924,15,2791,11/23/2027,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
3925,81,1102,11/24/2027,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38002
3926,14,142,11/25/2027,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
3927,0,2968,11/26/2027,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
3928,2,2410,11/27/2027,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
3929,29,1864,11/28/2027,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
3930,0,3415,11/29/2027,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,37626
3931,56,2000,11/30/2027,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,42404
3932,75,3026,12/1/2027,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,40553
3933,57,3134,12/2/2027,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
3934,24,2803,12/3/2027,0,Approved,Solex,Road,medium,large,1777.8,820.78,42404
3935,30,2923,12/4/2027,0,Approved,Solex,Standard,high,medium,748.17,448.9,39031
3936,21,2616,12/5/2027,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41345
3937,91,3304,12/6/2027,0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
3938,95,993,12/7/2027,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455
3939,38,174,12/8/2027,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
3940,26,2747,12/9/2027,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
3941,0,1930,12/10/2027,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
3942,74,1762,12/11/2027,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,41922
3943,17,3273,12/12/2027,0,Approved,Solex,Standard,high,medium,1024.66,614.8,40487
3944,17,508,12/13/2027,1,Approved,Solex,Standard,high,medium,1024.66,614.8,34996
3945,97,1234,12/14/2027,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458
3946,93,1233,12/15/2027,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33364
3947,1,1494,12/16/2027,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
3948,10,1811,12/17/2027,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
3949,48,1924,12/18/2027,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,35470
3950,75,3349,12/19/2027,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
3951,70,219,12/20/2027,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
3952,10,1994,12/21/2027,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
3953,84,1129,12/22/2027,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38206
3954,5,7,12/23/2027,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38258
3955,84,2559,12/24/2027,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
3956,94,2569,12/25/2027,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
3957,10,882,12/26/2027,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41345
3958,89,1200,12/27/2027,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
3959,1,1469,12/28/2027,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40649
3960,38,1933,12/29/2027,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
3961,65,1568,12/30/2027,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40410
3962,16,2917,12/31/2027,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586
3963,66,1613,1/1/2028,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
3964,99,811,1/2/2028,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
3965,17,103,1/3/2028,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35160
3966,91,1111,1/4/2028,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37873
3967,12,3369,1/5/2028,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
3968,33,1539,1/6/2028,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698
3969,33,3406,1/7/2028,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40618
3970,27,994,1/8/2028,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33888
3971,69,2090,1/9/2028,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
3972,8,1363,1/10/2028,1,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
3973,7,2742,1/11/2028,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560
3974,85,156,1/12/2028,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
3975,0,2720,1/13/2028,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
3976,9,3100,1/14/2028,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
3977,9,1361,1/15/2028,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
3978,45,2002,1/16/2028,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
3979,54,1616,1/17/2028,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,39031
3980,5,2298,1/18/2028,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38258
3981,39,3209,1/19/2028,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
3982,53,232,1/20/2028,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
3983,49,398,1/21/2028,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
3984,14,440,1/22/2028,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
3985,96,1669,1/23/2028,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002
3986,5,407,1/24/2028,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38216
3987,19,1723,1/25/2028,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,40303
3988,74,2902,1/26/2028,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,35052
3989,85,660,1/27/2028,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
3990,3,2745,1/28/2028,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
3991,45,787,1/29/2028,1,Approved,Solex,Standard,medium,medium,441.49,84.99,35470
3992,1,3172,1/30/2028,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
3993,98,1909,1/31/2028,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,34556
3994,38,1328,2/1/2028,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40672
3995,80,667,2/2/2028,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
3996,17,1622,2/3/2028,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
3997,64,638,2/4/2028,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
3998,90,3277,2/5/2028,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
3999,79,3086,2/6/2028,1,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
4000,36,2314,2/7/2028,1,Approved,Solex,Standard,low,medium,1289.85,74.51,38991
4001,34,1916,2/8/2028,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,41345
4002,5,3224,2/9/2028,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
4003,3,2893,2/10/2028,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38859
4004,0,485,2/11/2028,1,Approved,Solex,Road,medium,medium,416.98,312.74,35560
4005,56,937,2/12/2028,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
4006,33,2402,2/13/2028,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
4007,64,1717,2/14/2028,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
4008,94,590,2/15/2028,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,33364
4009,78,1070,2/16/2028,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
4010,69,1074,2/17/2028,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,35455
4011,61,1253,2/18/2028,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
4012,36,1332,2/19/2028,0,Approved,Solex,Standard,low,medium,945.04,507.58,35560
4013,0,6,2/20/2028,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,36361
4014,92,1755,2/21/2028,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
4015,46,3451,2/22/2028,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
4016,18,270,2/23/2028,1,Approved,Solex,Standard,medium,medium,575.27,431.45,34115
4017,99,471,2/24/2028,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
4018,33,1713,2/25/2028,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,40672
4019,92,1162,2/26/2028,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,38002
4020,14,1276,2/27/2028,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
4021,15,817,2/28/2028,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345
4022,86,827,2/29/2028,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
4023,1,2775,3/1/2028,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
4024,82,1227,3/2/2028,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667
4025,0,3264,3/3/2028,1,Approved,Norco Bicycles,Standard,medium,medium,1880.4,556.0469512,38199.77655
4026,50,343,3/4/2028,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
4027,3,1402,3/5/2028,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
4028,55,2984,3/6/2028,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,35707
4029,96,1746,3/7/2028,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
4030,71,2426,3/8/2028,0,Approved,Solex,Standard,high,large,1842.92,1105.75,37873
4031,23,694,3/9/2028,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34071
4032,64,1584,3/10/2028,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
4033,14,2836,3/11/2028,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
4034,21,1579,3/12/2028,0,Approved,Solex,Standard,medium,large,1071.23,380.74,40670
4035,80,629,3/13/2028,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
4036,79,1658,3/14/2028,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38339
4037,82,3432,3/15/2028,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,36145
4038,97,1068,3/16/2028,0,Approved,Solex,Standard,medium,large,202.62,151.96,34556
4039,80,2662,3/17/2028,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206
4040,23,1887,3/18/2028,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33455
4041,0,2125,3/19/2028,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
4042,8,2574,3/20/2028,1,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
4043,33,3362,3/21/2028,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
4044,52,2350,3/22/2028,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37823
4045,66,522,3/23/2028,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,33879
4046,33,1727,3/24/2028,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526
4047,2,103,3/25/2028,1,Approved,Solex,Standard,medium,medium,71.49,53.62,37659
4048,48,3430,3/26/2028,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668
4049,20,2272,3/27/2028,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
4050,83,3087,3/28/2028,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
4051,64,1522,3/29/2028,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
4052,5,289,3/30/2028,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
4053,29,3312,3/31/2028,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
4054,71,1409,4/1/2028,0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
4055,74,1265,4/2/2028,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,38193
4056,26,2930,4/3/2028,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
4057,49,2057,4/4/2028,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
4058,31,620,4/5/2028,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40336
4059,50,2969,4/6/2028,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37823
4060,35,1718,4/7/2028,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
4061,94,3402,4/8/2028,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
4062,4,936,4/9/2028,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
4063,34,3076,4/10/2028,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
4064,96,1761,4/11/2028,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,34556
4065,90,728,4/12/2028,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626
4066,81,886,4/13/2028,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
4067,11,2240,4/14/2028,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
4068,94,1317,4/15/2028,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,35470
4069,38,1408,4/16/2028,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
4070,72,1263,4/17/2028,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
4071,83,2705,4/18/2028,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
4072,28,1135,4/19/2028,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33888
4073,34,2070,4/20/2028,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,41064
4074,0,1841,4/21/2028,0,Approved,Norco Bicycles,Standard,medium,large,1541.62,556.0469512,38199.77655
4075,28,953,4/22/2028,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
4076,99,2833,4/23/2028,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364
4077,21,141,4/24/2028,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,35378
4078,72,3266,4/25/2028,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499
4079,50,2999,4/26/2028,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009
4080,12,3283,4/27/2028,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
4081,57,790,4/28/2028,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
4082,0,637,4/29/2028,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
4083,9,456,4/30/2028,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701
4084,23,1103,5/1/2028,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37874
4085,70,108,5/2/2028,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
4086,90,159,5/3/2028,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
4087,67,3032,5/4/2028,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37838
4088,96,670,5/5/2028,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
4089,38,1113,5/6/2028,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
4090,37,199,5/7/2028,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560
4091,0,1877,5/8/2028,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,41922
4092,0,137,5/9/2028,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
4093,39,579,5/10/2028,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
4094,48,2201,5/11/2028,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37220
4095,90,500,5/12/2028,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36334
4096,4,1446,5/13/2028,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
4097,90,2377,5/14/2028,0,Approved,Solex,Standard,low,medium,945.04,507.58,40784
4098,74,2630,5/15/2028,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
4099,24,3388,5/16/2028,0,Approved,Solex,Road,medium,large,1777.8,820.78,40670
4100,92,154,5/17/2028,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
4101,93,1229,5/18/2028,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
4102,51,1465,5/19/2028,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295
4103,58,280,5/20/2028,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
4104,34,3319,5/21/2028,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40618
4105,13,1058,5/22/2028,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,35378
4106,48,254,5/23/2028,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688
4107,36,1513,5/24/2028,0,Approved,Solex,Standard,low,medium,945.04,507.58,36498
4108,5,2034,5/25/2028,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
4109,43,47,5/26/2028,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
4110,54,1322,5/27/2028,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143
4111,77,2780,5/28/2028,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,37873
4112,94,204,5/29/2028,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
4113,3,875,5/30/2028,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41533
4114,13,3235,5/31/2028,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
4115,91,759,6/1/2028,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
4116,46,533,6/2/2028,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
4117,63,819,6/3/2028,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,38647
4118,67,326,6/4/2028,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
4119,27,3003,6/5/2028,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,39031
4120,2,2523,6/6/2028,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41167
4121,17,2098,6/7/2028,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
4122,29,1515,6/8/2028,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
4123,84,1692,6/9/2028,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,36367
4124,27,2566,6/10/2028,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
4125,72,1688,6/11/2028,0,Cancelled,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
4126,15,810,6/12/2028,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,39880
4127,43,1957,6/13/2028,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
4128,0,3242,6/14/2028,1,Approved,Solex,Standard,medium,medium,639.38,556.0469512,38199.77655
4129,31,1429,6/15/2028,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,34527
4130,73,643,6/16/2028,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
4131,58,2136,6/17/2028,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37823
4132,43,1355,6/18/2028,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
4133,42,657,6/19/2028,1,Cancelled,OHM Cycles,Road,medium,small,1810,1610.9,39526
4134,2,2609,6/20/2028,0,Approved,Solex,Standard,medium,medium,71.49,53.62,40784
4135,28,704,6/21/2028,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
4136,47,3399,6/22/2028,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
4137,4,3379,6/23/2028,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258
4138,96,2449,6/24/2028,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
4139,42,3206,6/25/2028,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526
4140,21,3279,6/26/2028,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
4141,49,1292,6/27/2028,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
4142,41,2945,6/28/2028,0,Approved,Solex,Road,medium,medium,416.98,312.74,35560
4143,27,696,6/29/2028,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33888
4144,89,2877,6/30/2028,0,Cancelled,WeareA2B,Touring,medium,large,1362.99,57.74,37539
